"Notes"	"State"	"State Code"	"Year"	"Year Code"	"UCD - Injury Intent"	"UCD - Injury Intent Code"	Deaths	Population	Crude Rate
	"New Hampshire"	"33"	"2010"	"2010"	"Undetermined "	"4"	21	1316470	1.6
	"New Hampshire"	"33"	"2010"	"2010"	"Non-Injury, no intent classified"	"9"	9446	1316470	717.5
	"New Hampshire"	"33"	"2011"	"2011"	"Unintentional"	"1"	553	1318194	42.0
	"New Hampshire"	"33"	"2011"	"2011"	"Suicide"	"2"	198	1318194	15.0
	"New Hampshire"	"33"	"2011"	"2011"	"Homicide"	"3"	22	1318194	1.7
	"New Hampshire"	"33"	"2011"	"2011"	"Undetermined "	"4"	24	1318194	1.8
	"New Hampshire"	"33"	"2011"	"2011"	"Non-Injury, no intent classified"	"9"	10021	1318194	760.2
	"New Hampshire"	"33"	"2012"	"2012"	"Unintentional"	"1"	573	1320718	43.4
	"New Hampshire"	"33"	"2012"	"2012"	"Suicide"	"2"	202	1320718	15.3
	"New Hampshire"	"33"	"2012"	"2012"	"Homicide"	"3"	16	1320718	Unreliable
	"New Hampshire"	"33"	"2012"	"2012"	"Undetermined "	"4"	16	1320718	Unreliable
	"New Hampshire"	"33"	"2012"	"2012"	"Non-Injury, no intent classified"	"9"	9922	1320718	751.3
	"New Hampshire"	"33"	"2013"	"2013"	"Unintentional"	"1"	619	1323459	46.8
	"New Hampshire"	"33"	"2013"	"2013"	"Suicide"	"2"	185	1323459	14.0
	"New Hampshire"	"33"	"2013"	"2013"	"Homicide"	"3"	22	1323459	1.7
	"New Hampshire"	"33"	"2013"	"2013"	"Undetermined "	"4"	10	1323459	Unreliable
	"New Hampshire"	"33"	"2013"	"2013"	"Non-Injury, no intent classified"	"9"	10058	1323459	760.0
	"New Hampshire"	"33"	"2014"	"2014"	"Unintentional"	"1"	716	1326813	54.0
	"New Hampshire"	"33"	"2014"	"2014"	"Suicide"	"2"	247	1326813	18.6
	"New Hampshire"	"33"	"2014"	"2014"	"Homicide"	"3"	17	1326813	Unreliable
	"New Hampshire"	"33"	"2014"	"2014"	"Undetermined "	"4"	18	1326813	Unreliable
	"New Hampshire"	"33"	"2014"	"2014"	"Non-Injury, no intent classified"	"9"	10515	1326813	792.5
	"New Hampshire"	"33"	"2015"	"2015"	"Unintentional"	"1"	815	1330608	61.3
	"New Hampshire"	"33"	"2015"	"2015"	"Suicide"	"2"	228	1330608	17.1
	"New Hampshire"	"33"	"2015"	"2015"	"Homicide"	"3"	18	1330608	Unreliable
	"New Hampshire"	"33"	"2015"	"2015"	"Undetermined "	"4"	16	1330608	Unreliable
	"New Hampshire"	"33"	"2015"	"2015"	"Non-Injury, no intent classified"	"9"	10905	1330608	819.6
	"New Hampshire"	"33"	"2016"	"2016"	"Unintentional"	"1"	924	1334795	69.2
	"New Hampshire"	"33"	"2016"	"2016"	"Suicide"	"2"	244	1334795	18.3
	"New Hampshire"	"33"	"2016"	"2016"	"Homicide"	"3"	18	1334795	Unreliable
	"New Hampshire"	"33"	"2016"	"2016"	"Undetermined "	"4"	26	1334795	1.9
	"New Hampshire"	"33"	"2016"	"2016"	"Non-Injury, no intent classified"	"9"	10990	1334795	823.3
	"New Hampshire"	"33"	"2017"	"2017"	"Unintentional"	"1"	907	1342795	67.5
	"New Hampshire"	"33"	"2017"	"2017"	"Suicide"	"2"	265	1342795	19.7
	"New Hampshire"	"33"	"2017"	"2017"	"Homicide"	"3"	17	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Undetermined "	"4"	19	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Non-Injury, no intent classified"	"9"	11294	1342795	841.1
	"New Hampshire"	"33"	"2018"	"2018"	"Unintentional"	"1"	959	1356458	70.7
	"New Hampshire"	"33"	"2018"	"2018"	"Suicide"	"2"	279	1356458	20.6
	"New Hampshire"	"33"	"2018"	"2018"	"Homicide"	"3"	21	1356458	1.5
	"New Hampshire"	"33"	"2018"	"2018"	"Undetermined "	"4"	13	1356458	Unreliable
	"New Hampshire"	"33"	"2018"	"2018"	"Non-Injury, no intent classified"	"9"	11497	1356458	847.6
	"New Jersey"	"34"	"1999"	"1999"	"Unintentional"	"1"	2227	8359592	26.6
	"New Jersey"	"34"	"1999"	"1999"	"Suicide"	"2"	563	8359592	6.7
	"New Jersey"	"34"	"1999"	"1999"	"Homicide"	"3"	298	8359592	3.6
	"New Jersey"	"34"	"1999"	"1999"	"Undetermined "	"4"	70	8359592	0.8
	"New Jersey"	"34"	"1999"	"1999"	"Non-Injury, no intent classified"	"9"	70818	8359592	847.1
	"New Jersey"	"34"	"2000"	"2000"	"Unintentional"	"1"	2284	8414350	27.1
	"New Jersey"	"34"	"2000"	"2000"	"Suicide"	"2"	560	8414350	6.7
	"New Jersey"	"34"	"2000"	"2000"	"Homicide"	"3"	320	8414350	3.8
	"New Jersey"	"34"	"2000"	"2000"	"Undetermined "	"4"	71	8414350	0.8
	"New Jersey"	"34"	"2000"	"2000"	"Non-Injury, no intent classified"	"9"	71564	8414350	850.5
	"New Jersey"	"34"	"2001"	"2001"	"Unintentional"	"1"	2405	8492671	28.3
	"New Jersey"	"34"	"2001"	"2001"	"Suicide"	"2"	588	8492671	6.9
	"New Jersey"	"34"	"2001"	"2001"	"Homicide"	"3"	1051	8492671	12.4
	"New Jersey"	"34"	"2001"	"2001"	"Undetermined "	"4"	74	8492671	0.9
	"New Jersey"	"34"	"2001"	"2001"	"Non-Injury, no intent classified"	"9"	70587	8492671	831.2
	"New Jersey"	"34"	"2002"	"2002"	"Unintentional"	"1"	2599	8552643	30.4
	"New Jersey"	"34"	"2002"	"2002"	"Suicide"	"2"	553	8552643	6.5
	"New Jersey"	"34"	"2002"	"2002"	"Homicide"	"3"	333	8552643	3.9
	"New Jersey"	"34"	"2002"	"2002"	"Undetermined "	"4"	79	8552643	0.9
	"New Jersey"	"34"	"2002"	"2002"	"Non-Injury, no intent classified"	"9"	70442	8552643	823.6
	"New Jersey"	"34"	"2003"	"2003"	"Unintentional"	"1"	2371	8601402	27.6
	"New Jersey"	"34"	"2003"	"2003"	"Suicide"	"2"	588	8601402	6.8
	"New Jersey"	"34"	"2003"	"2003"	"Homicide"	"3"	423	8601402	4.9
	"New Jersey"	"34"	"2003"	"2003"	"Undetermined "	"4"	65	8601402	0.8
	"New Jersey"	"34"	"2003"	"2003"	"Non-Injury, no intent classified"	"9"	70233	8601402	816.5
	"New Jersey"	"34"	"2004"	"2004"	"Unintentional"	"1"	2324	8634561	26.9
	"New Jersey"	"34"	"2004"	"2004"	"Suicide"	"2"	597	8634561	6.9
	"New Jersey"	"34"	"2004"	"2004"	"Homicide"	"3"	405	8634561	4.7
	"New Jersey"	"34"	"2004"	"2004"	"Undetermined "	"4"	54	8634561	0.6
	"New Jersey"	"34"	"2004"	"2004"	"Non-Injury, no intent classified"	"9"	67986	8634561	787.4
	"New Jersey"	"34"	"2005"	"2005"	"Unintentional"	"1"	2561	8651974	29.6
	"New Jersey"	"34"	"2005"	"2005"	"Suicide"	"2"	536	8651974	6.2
	"New Jersey"	"34"	"2005"	"2005"	"Homicide"	"3"	427	8651974	4.9
	"New Jersey"	"34"	"2005"	"2005"	"Undetermined "	"4"	76	8651974	0.9
	"New Jersey"	"34"	"2005"	"2005"	"Non-Injury, no intent classified"	"9"	68358	8651974	790.1
	"New Jersey"	"34"	"2006"	"2006"	"Unintentional"	"1"	2590	8661679	29.9
	"New Jersey"	"34"	"2006"	"2006"	"Suicide"	"2"	585	8661679	6.8
	"New Jersey"	"34"	"2006"	"2006"	"Homicide"	"3"	449	8661679	5.2
	"New Jersey"	"34"	"2006"	"2006"	"Undetermined "	"4"	72	8661679	0.8
	"New Jersey"	"34"	"2006"	"2006"	"Non-Injury, no intent classified"	"9"	66658	8661679	769.6
	"New Jersey"	"34"	"2007"	"2007"	"Unintentional"	"1"	2425	8677885	27.9
	"New Jersey"	"34"	"2007"	"2007"	"Suicide"	"2"	596	8677885	6.9
	"New Jersey"	"34"	"2007"	"2007"	"Homicide"	"3"	403	8677885	4.6
	"New Jersey"	"34"	"2007"	"2007"	"Undetermined "	"4"	54	8677885	0.6
	"New Jersey"	"34"	"2007"	"2007"	"Non-Injury, no intent classified"	"9"	66181	8677885	762.6
	"New Jersey"	"34"	"2008"	"2008"	"Unintentional"	"1"	2436	8711090	28.0
	"New Jersey"	"34"	"2008"	"2008"	"Suicide"	"2"	615	8711090	7.1
	"New Jersey"	"34"	"2008"	"2008"	"Homicide"	"3"	377	8711090	4.3
	"New Jersey"	"34"	"2008"	"2008"	"Undetermined "	"4"	54	8711090	0.6
	"New Jersey"	"34"	"2008"	"2008"	"Non-Injury, no intent classified"	"9"	66543	8711090	763.9
	"New Jersey"	"34"	"2009"	"2009"	"Unintentional"	"1"	1875	8755602	21.4
	"New Jersey"	"34"	"2009"	"2009"	"Suicide"	"2"	557	8755602	6.4
	"New Jersey"	"34"	"2009"	"2009"	"Homicide"	"3"	328	8755602	3.7
	"New Jersey"	"34"	"2009"	"2009"	"Undetermined "	"4"	18	8755602	Unreliable
	"New Jersey"	"34"	"2009"	"2009"	"Non-Injury, no intent classified"	"9"	65496	8755602	748.0
	"New Jersey"	"34"	"2010"	"2010"	"Unintentional"	"1"	2486	8791894	28.3
	"New Jersey"	"34"	"2010"	"2010"	"Suicide"	"2"	719	8791894	8.2
	"New Jersey"	"34"	"2010"	"2010"	"Homicide"	"3"	388	8791894	4.4
	"New Jersey"	"34"	"2010"	"2010"	"Undetermined "	"4"	55	8791894	0.6
	"New Jersey"	"34"	"2010"	"2010"	"Non-Injury, no intent classified"	"9"	65843	8791894	748.9
	"New Jersey"	"34"	"2011"	"2011"	"Unintentional"	"1"	2685	8821155	30.4
	"New Jersey"	"34"	"2011"	"2011"	"Suicide"	"2"	689	8821155	7.8
	"New Jersey"	"34"	"2011"	"2011"	"Homicide"	"3"	413	8821155	4.7
	"New Jersey"	"34"	"2011"	"2011"	"Undetermined "	"4"	82	8821155	0.9
	"New Jersey"	"34"	"2011"	"2011"	"Non-Injury, no intent classified"	"9"	66680	8821155	755.9
	"New Jersey"	"34"	"2012"	"2012"	"Unintentional"	"1"	2990	8864590	33.7
	"New Jersey"	"34"	"2012"	"2012"	"Suicide"	"2"	683	8864590	7.7
	"New Jersey"	"34"	"2012"	"2012"	"Homicide"	"3"	405	8864590	4.6
	"New Jersey"	"34"	"2012"	"2012"	"Undetermined "	"4"	84	8864590	0.9
	"New Jersey"	"34"	"2012"	"2012"	"Non-Injury, no intent classified"	"9"	66365	8864590	748.7
	"New Jersey"	"34"	"2013"	"2013"	"Unintentional"	"1"	3028	8899339	34.0
	"New Jersey"	"34"	"2013"	"2013"	"Suicide"	"2"	757	8899339	8.5
	"New Jersey"	"34"	"2013"	"2013"	"Homicide"	"3"	419	8899339	4.7
	"New Jersey"	"34"	"2013"	"2013"	"Undetermined "	"4"	63	8899339	0.7
	"New Jersey"	"34"	"2013"	"2013"	"Non-Injury, no intent classified"	"9"	67128	8899339	754.3
	"New Jersey"	"34"	"2014"	"2014"	"Unintentional"	"1"	2970	8938175	33.2
	"New Jersey"	"34"	"2014"	"2014"	"Suicide"	"2"	786	8938175	8.8
	"New Jersey"	"34"	"2014"	"2014"	"Homicide"	"3"	372	8938175	4.2
	"New Jersey"	"34"	"2014"	"2014"	"Undetermined "	"4"	75	8938175	0.8
	"New Jersey"	"34"	"2014"	"2014"	"Non-Injury, no intent classified"	"9"	67106	8938175	750.8
	"New Jersey"	"34"	"2015"	"2015"	"Unintentional"	"1"	3218	8958013	35.9
	"New Jersey"	"34"	"2015"	"2015"	"Suicide"	"2"	789	8958013	8.8
	"New Jersey"	"34"	"2015"	"2015"	"Homicide"	"3"	388	8958013	4.3
	"New Jersey"	"34"	"2015"	"2015"	"Undetermined "	"4"	62	8958013	0.7
	"New Jersey"	"34"	"2015"	"2015"	"Legal Intervention / Operations of War"	"5"	12	8958013	Unreliable
	"New Jersey"	"34"	"2015"	"2015"	"Non-Injury, no intent classified"	"9"	67802	8958013	756.9
	"New Jersey"	"34"	"2016"	"2016"	"Unintentional"	"1"	3839	8944469	42.9
	"New Jersey"	"34"	"2016"	"2016"	"Suicide"	"2"	687	8944469	7.7
	"New Jersey"	"34"	"2016"	"2016"	"Homicide"	"3"	395	8944469	4.4
	"New Jersey"	"34"	"2016"	"2016"	"Undetermined "	"4"	76	8944469	0.8
	"New Jersey"	"34"	"2016"	"2016"	"Non-Injury, no intent classified"	"9"	68155	8944469	762.0
	"New Jersey"	"34"	"2017"	"2017"	"Unintentional"	"1"	4482	9005644	49.8
	"New Jersey"	"34"	"2017"	"2017"	"Suicide"	"2"	795	9005644	8.8
	"New Jersey"	"34"	"2017"	"2017"	"Homicide"	"3"	352	9005644	3.9
	"New Jersey"	"34"	"2017"	"2017"	"Undetermined "	"4"	69	9005644	0.8
	"New Jersey"	"34"	"2017"	"2017"	"Non-Injury, no intent classified"	"9"	69139	9005644	767.7
	"New Jersey"	"34"	"2018"	"2018"	"Unintentional"	"1"	4676	8908520	52.5
	"New Jersey"	"34"	"2018"	"2018"	"Suicide"	"2"	778	8908520	8.7
	"New Jersey"	"34"	"2018"	"2018"	"Homicide"	"3"	311	8908520	3.5
	"New Jersey"	"34"	"2018"	"2018"	"Undetermined "	"4"	85	8908520	1.0
	"New Jersey"	"34"	"2018"	"2018"	"Non-Injury, no intent classified"	"9"	69909	8908520	784.7
	"New Mexico"	"35"	"1999"	"1999"	"Unintentional"	"1"	969	1808082	53.6
	"New Mexico"	"35"	"1999"	"1999"	"Suicide"	"2"	318	1808082	17.6
	"New Mexico"	"35"	"1999"	"1999"	"Homicide"	"3"	167	1808082	9.2
	"New Mexico"	"35"	"1999"	"1999"	"Non-Injury, no intent classified"	"9"	12209	1808082	675.2
	"New Mexico"	"35"	"2000"	"2000"	"Unintentional"	"1"	995	1819046	54.7
	"New Mexico"	"35"	"2000"	"2000"	"Suicide"	"2"	327	1819046	18.0
	"New Mexico"	"35"	"2000"	"2000"	"Homicide"	"3"	160	1819046	8.8
	"New Mexico"	"35"	"2000"	"2000"	"Non-Injury, no intent classified"	"9"	11931	1819046	655.9
	"New Mexico"	"35"	"2001"	"2001"	"Unintentional"	"1"	1020	1831690	55.7
	"New Mexico"	"35"	"2001"	"2001"	"Suicide"	"2"	362	1831690	19.8
	"New Mexico"	"35"	"2001"	"2001"	"Homicide"	"3"	130	1831690	7.1
	"New Mexico"	"35"	"2001"	"2001"	"Legal Intervention / Operations of War"	"5"	10	1831690	Unreliable
	"New Mexico"	"35"	"2001"	"2001"	"Non-Injury, no intent classified"	"9"	12599	1831690	687.8
	"New Mexico"	"35"	"2002"	"2002"	"Unintentional"	"1"	1105	1855309	59.6
	"New Mexico"	"35"	"2002"	"2002"	"Suicide"	"2"	349	1855309	18.8
	"New Mexico"	"35"	"2002"	"2002"	"Homicide"	"3"	161	1855309	8.7
	"New Mexico"	"35"	"2002"	"2002"	"Non-Injury, no intent classified"	"9"	12720	1855309	685.6
	"New Mexico"	"35"	"2003"	"2003"	"Unintentional"	"1"	1227	1877574	65.4
	"New Mexico"	"35"	"2003"	"2003"	"Suicide"	"2"	343	1877574	18.3
	"New Mexico"	"35"	"2003"	"2003"	"Homicide"	"3"	164	1877574	8.7
	"New Mexico"	"35"	"2003"	"2003"	"Non-Injury, no intent classified"	"9"	13059	1877574	695.5
	"New Mexico"	"35"	"2004"	"2004"	"Unintentional"	"1"	1223	1903808	64.2
	"New Mexico"	"35"	"2004"	"2004"	"Suicide"	"2"	356	1903808	18.7
	"New Mexico"	"35"	"2004"	"2004"	"Homicide"	"3"	173	1903808	9.1
	"New Mexico"	"35"	"2004"	"2004"	"Non-Injury, no intent classified"	"9"	12536	1903808	658.5
	"New Mexico"	"35"	"2005"	"2005"	"Unintentional"	"1"	1267	1932274	65.6
	"New Mexico"	"35"	"2005"	"2005"	"Suicide"	"2"	342	1932274	17.7
	"New Mexico"	"35"	"2005"	"2005"	"Homicide"	"3"	152	1932274	7.9
	"New Mexico"	"35"	"2005"	"2005"	"Non-Injury, no intent classified"	"9"	13213	1932274	683.8
	"New Mexico"	"35"	"2006"	"2006"	"Unintentional"	"1"	1297	1962137	66.1
	"New Mexico"	"35"	"2006"	"2006"	"Suicide"	"2"	352	1962137	17.9
	"New Mexico"	"35"	"2006"	"2006"	"Homicide"	"3"	135	1962137	6.9
	"New Mexico"	"35"	"2006"	"2006"	"Undetermined "	"4"	43	1962137	2.2
	"New Mexico"	"35"	"2006"	"2006"	"Non-Injury, no intent classified"	"9"	13460	1962137	686.0
	"New Mexico"	"35"	"2007"	"2007"	"Unintentional"	"1"	1329	1990070	66.8
	"New Mexico"	"35"	"2007"	"2007"	"Suicide"	"2"	401	1990070	20.2
	"New Mexico"	"35"	"2007"	"2007"	"Homicide"	"3"	160	1990070	8.0
	"New Mexico"	"35"	"2007"	"2007"	"Undetermined "	"4"	54	1990070	2.7
	"New Mexico"	"35"	"2007"	"2007"	"Non-Injury, no intent classified"	"9"	13530	1990070	679.9
	"New Mexico"	"35"	"2008"	"2008"	"Unintentional"	"1"	1366	2010662	67.9
	"New Mexico"	"35"	"2008"	"2008"	"Suicide"	"2"	419	2010662	20.8
	"New Mexico"	"35"	"2008"	"2008"	"Homicide"	"3"	151	2010662	7.5
	"New Mexico"	"35"	"2008"	"2008"	"Undetermined "	"4"	53	2010662	2.6
	"New Mexico"	"35"	"2008"	"2008"	"Non-Injury, no intent classified"	"9"	14009	2010662	696.7
	"New Mexico"	"35"	"2009"	"2009"	"Unintentional"	"1"	1281	2036802	62.9
	"New Mexico"	"35"	"2009"	"2009"	"Suicide"	"2"	376	2036802	18.5
	"New Mexico"	"35"	"2009"	"2009"	"Homicide"	"3"	175	2036802	8.6
	"New Mexico"	"35"	"2009"	"2009"	"Undetermined "	"4"	48	2036802	2.4
	"New Mexico"	"35"	"2009"	"2009"	"Non-Injury, no intent classified"	"9"	13757	2036802	675.4
	"New Mexico"	"35"	"2010"	"2010"	"Unintentional"	"1"	1233	2059179	59.9
	"New Mexico"	"35"	"2010"	"2010"	"Suicide"	"2"	413	2059179	20.1
	"New Mexico"	"35"	"2010"	"2010"	"Homicide"	"3"	152	2059179	7.4
	"New Mexico"	"35"	"2010"	"2010"	"Undetermined "	"4"	35	2059179	1.7
	"New Mexico"	"35"	"2010"	"2010"	"Legal Intervention / Operations of War"	"5"	15	2059179	Unreliable
	"New Mexico"	"35"	"2010"	"2010"	"Non-Injury, no intent classified"	"9"	14083	2059179	683.9
	"New Mexico"	"35"	"2011"	"2011"	"Unintentional"	"1"	1336	2082224	64.2
	"New Mexico"	"35"	"2011"	"2011"	"Suicide"	"2"	420	2082224	20.2
	"New Mexico"	"35"	"2011"	"2011"	"Homicide"	"3"	148	2082224	7.1
	"New Mexico"	"35"	"2011"	"2011"	"Undetermined "	"4"	34	2082224	1.6
	"New Mexico"	"35"	"2011"	"2011"	"Non-Injury, no intent classified"	"9"	14506	2082224	696.7
	"New Mexico"	"35"	"2012"	"2012"	"Unintentional"	"1"	1351	2085538	64.8
	"New Mexico"	"35"	"2012"	"2012"	"Suicide"	"2"	442	2085538	21.2
	"New Mexico"	"35"	"2012"	"2012"	"Homicide"	"3"	133	2085538	6.4
	"New Mexico"	"35"	"2012"	"2012"	"Undetermined "	"4"	41	2085538	2.0
	"New Mexico"	"35"	"2012"	"2012"	"Non-Injury, no intent classified"	"9"	14734	2085538	706.5
	"New Mexico"	"35"	"2013"	"2013"	"Unintentional"	"1"	1245	2085287	59.7
	"New Mexico"	"35"	"2013"	"2013"	"Suicide"	"2"	431	2085287	20.7
	"New Mexico"	"35"	"2013"	"2013"	"Homicide"	"3"	135	2085287	6.5
	"New Mexico"	"35"	"2013"	"2013"	"Undetermined "	"4"	42	2085287	2.0
	"New Mexico"	"35"	"2013"	"2013"	"Legal Intervention / Operations of War"	"5"	14	2085287	Unreliable
	"New Mexico"	"35"	"2013"	"2013"	"Non-Injury, no intent classified"	"9"	14938	2085287	716.4
	"New Mexico"	"35"	"2014"	"2014"	"Unintentional"	"1"	1534	2085572	73.6
	"New Mexico"	"35"	"2014"	"2014"	"Suicide"	"2"	449	2085572	21.5
	"New Mexico"	"35"	"2014"	"2014"	"Homicide"	"3"	135	2085572	6.5
	"New Mexico"	"35"	"2014"	"2014"	"Undetermined "	"4"	31	2085572	1.5
	"New Mexico"	"35"	"2014"	"2014"	"Legal Intervention / Operations of War"	"5"	14	2085572	Unreliable
	"New Mexico"	"35"	"2014"	"2014"	"Non-Injury, no intent classified"	"9"	15416	2085572	739.2
	"New Mexico"	"35"	"2015"	"2015"	"Unintentional"	"1"	1430	2085109	68.6
	"New Mexico"	"35"	"2015"	"2015"	"Suicide"	"2"	500	2085109	24.0
	"New Mexico"	"35"	"2015"	"2015"	"Homicide"	"3"	157	2085109	7.5
	"New Mexico"	"35"	"2015"	"2015"	"Undetermined "	"4"	39	2085109	1.9
	"New Mexico"	"35"	"2015"	"2015"	"Legal Intervention / Operations of War"	"5"	19	2085109	Unreliable
	"New Mexico"	"35"	"2015"	"2015"	"Non-Injury, no intent classified"	"9"	15540	2085109	745.3
	"New Mexico"	"35"	"2016"	"2016"	"Unintentional"	"1"	1487	2081015	71.5
	"New Mexico"	"35"	"2016"	"2016"	"Suicide"	"2"	471	2081015	22.6
	"New Mexico"	"35"	"2016"	"2016"	"Homicide"	"3"	185	2081015	8.9
	"New Mexico"	"35"	"2016"	"2016"	"Undetermined "	"4"	34	2081015	1.6
	"New Mexico"	"35"	"2016"	"2016"	"Legal Intervention / Operations of War"	"5"	17	2081015	Unreliable
	"New Mexico"	"35"	"2016"	"2016"	"Non-Injury, no intent classified"	"9"	16171	2081015	777.1
	"New Mexico"	"35"	"2017"	"2017"	"Unintentional"	"1"	1460	2088070	69.9
	"New Mexico"	"35"	"2017"	"2017"	"Suicide"	"2"	491	2088070	23.5
	"New Mexico"	"35"	"2017"	"2017"	"Homicide"	"3"	173	2088070	8.3
	"New Mexico"	"35"	"2017"	"2017"	"Undetermined "	"4"	42	2088070	2.0
	"New Mexico"	"35"	"2017"	"2017"	"Legal Intervention / Operations of War"	"5"	18	2088070	Unreliable
	"New Mexico"	"35"	"2017"	"2017"	"Non-Injury, no intent classified"	"9"	16489	2088070	789.7
	"New Mexico"	"35"	"2018"	"2018"	"Unintentional"	"1"	1514	2095428	72.3
	"New Mexico"	"35"	"2018"	"2018"	"Suicide"	"2"	536	2095428	25.6
	"New Mexico"	"35"	"2018"	"2018"	"Homicide"	"3"	215	2095428	10.3
	"New Mexico"	"35"	"2018"	"2018"	"Undetermined "	"4"	32	2095428	1.5
	"New Mexico"	"35"	"2018"	"2018"	"Legal Intervention / Operations of War"	"5"	16	2095428	Unreliable
	"New Mexico"	"35"	"2018"	"2018"	"Non-Injury, no intent classified"	"9"	16694	2095428	796.7
	"New York"	"36"	"1999"	"1999"	"Unintentional"	"1"	4797	18882725	25.4
	"New York"	"36"	"1999"	"1999"	"Suicide"	"2"	1196	18882725	6.3
	"New York"	"36"	"1999"	"1999"	"Homicide"	"3"	969	18882725	5.1
	"New York"	"36"	"1999"	"1999"	"Undetermined "	"4"	115	18882725	0.6
	"New York"	"36"	"1999"	"1999"	"Legal Intervention / Operations of War"	"5"	11	18882725	Unreliable
	"New York"	"36"	"1999"	"1999"	"Non-Injury, no intent classified"	"9"	152839	18882725	809.4
	"New York"	"36"	"2000"	"2000"	"Unintentional"	"1"	4244	18976457	22.4
	"New York"	"36"	"2000"	"2000"	"Suicide"	"2"	1132	18976457	6.0
	"New York"	"36"	"2000"	"2000"	"Homicide"	"3"	991	18976457	5.2
	"New York"	"36"	"2000"	"2000"	"Undetermined "	"4"	114	18976457	0.6
	"New York"	"36"	"2000"	"2000"	"Legal Intervention / Operations of War"	"5"	12	18976457	Unreliable
	"New York"	"36"	"2000"	"2000"	"Non-Injury, no intent classified"	"9"	151710	18976457	799.5
	"New York"	"36"	"2001"	"2001"	"Unintentional"	"1"	4982	19082838	26.1
	"New York"	"36"	"2001"	"2001"	"Suicide"	"2"	1253	19082838	6.6
	"New York"	"36"	"2001"	"2001"	"Homicide"	"3"	2818	19082838	14.8
	"New York"	"36"	"2001"	"2001"	"Undetermined "	"4"	159	19082838	0.8
	"New York"	"36"	"2001"	"2001"	"Legal Intervention / Operations of War"	"5"	12	19082838	Unreliable
	"New York"	"36"	"2001"	"2001"	"Non-Injury, no intent classified"	"9"	150016	19082838	786.1
	"New York"	"36"	"2002"	"2002"	"Unintentional"	"1"	4663	19137800	24.4
	"New York"	"36"	"2002"	"2002"	"Suicide"	"2"	1228	19137800	6.4
	"New York"	"36"	"2002"	"2002"	"Homicide"	"3"	929	19137800	4.9
	"New York"	"36"	"2002"	"2002"	"Undetermined "	"4"	160	19137800	0.8
	"New York"	"36"	"2002"	"2002"	"Legal Intervention / Operations of War"	"5"	14	19137800	Unreliable
	"New York"	"36"	"2002"	"2002"	"Non-Injury, no intent classified"	"9"	151124	19137800	789.7
	"New York"	"36"	"2003"	"2003"	"Unintentional"	"1"	4708	19175939	24.6
	"New York"	"36"	"2003"	"2003"	"Suicide"	"2"	1169	19175939	6.1
	"New York"	"36"	"2003"	"2003"	"Homicide"	"3"	963	19175939	5.0
	"New York"	"36"	"2003"	"2003"	"Undetermined "	"4"	124	19175939	0.6
	"New York"	"36"	"2003"	"2003"	"Legal Intervention / Operations of War"	"5"	10	19175939	Unreliable
	"New York"	"36"	"2003"	"2003"	"Non-Injury, no intent classified"	"9"	148903	19175939	776.5
	"New York"	"36"	"2004"	"2004"	"Unintentional"	"1"	4530	19171567	23.6
	"New York"	"36"	"2004"	"2004"	"Suicide"	"2"	1187	19171567	6.2
	"New York"	"36"	"2004"	"2004"	"Homicide"	"3"	860	19171567	4.5
	"New York"	"36"	"2004"	"2004"	"Undetermined "	"4"	107	19171567	0.6
	"New York"	"36"	"2004"	"2004"	"Legal Intervention / Operations of War"	"5"	10	19171567	Unreliable
	"New York"	"36"	"2004"	"2004"	"Non-Injury, no intent classified"	"9"	145987	19171567	761.5
	"New York"	"36"	"2005"	"2005"	"Unintentional"	"1"	4645	19132610	24.3
	"New York"	"36"	"2005"	"2005"	"Suicide"	"2"	1189	19132610	6.2
	"New York"	"36"	"2005"	"2005"	"Homicide"	"3"	901	19132610	4.7
	"New York"	"36"	"2005"	"2005"	"Undetermined "	"4"	143	19132610	0.7
	"New York"	"36"	"2005"	"2005"	"Legal Intervention / Operations of War"	"5"	10	19132610	Unreliable
	"New York"	"36"	"2005"	"2005"	"Non-Injury, no intent classified"	"9"	145539	19132610	760.7
	"New York"	"36"	"2006"	"2006"	"Unintentional"	"1"	5235	19104631	27.4
	"New York"	"36"	"2006"	"2006"	"Suicide"	"2"	1326	19104631	6.9
	"New York"	"36"	"2006"	"2006"	"Homicide"	"3"	962	19104631	5.0
	"New York"	"36"	"2006"	"2006"	"Undetermined "	"4"	270	19104631	1.4
	"New York"	"36"	"2006"	"2006"	"Non-Injury, no intent classified"	"9"	141006	19104631	738.1
	"New York"	"36"	"2007"	"2007"	"Unintentional"	"1"	5160	19132335	27.0
	"New York"	"36"	"2007"	"2007"	"Suicide"	"2"	1396	19132335	7.3
	"New York"	"36"	"2007"	"2007"	"Homicide"	"3"	840	19132335	4.4
	"New York"	"36"	"2007"	"2007"	"Undetermined "	"4"	300	19132335	1.6
	"New York"	"36"	"2007"	"2007"	"Legal Intervention / Operations of War"	"5"	10	19132335	Unreliable
	"New York"	"36"	"2007"	"2007"	"Non-Injury, no intent classified"	"9"	139974	19132335	731.6
	"New York"	"36"	"2008"	"2008"	"Unintentional"	"1"	5042	19212436	26.2
