"Notes"	"State"	"State Code"	"Year"	"Year Code"	"MCD - Drug/Alcohol Induced Cause"	"MCD - Drug/Alcohol Induced Cause Code"	Deaths	Population	Crude Rate
	"Minnesota"	"27"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O9"	39710	5344861	743.0
	"Minnesota"	"27"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	394	5379139	7.3
	"Minnesota"	"27"	"2012"	"2012"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	91	5379139	1.7
	"Minnesota"	"27"	"2012"	"2012"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	33	5379139	0.6
	"Minnesota"	"27"	"2012"	"2012"	"All other drug-induced causes"	"D9"	5613	5379139	104.3
	"Minnesota"	"27"	"2012"	"2012"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	364	5379139	6.8
	"Minnesota"	"27"	"2012"	"2012"	"All other alcohol-induced causes"	"A9"	960	5379139	17.8
	"Minnesota"	"27"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O9"	39870	5379139	741.2
	"Minnesota"	"27"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	428	5420380	7.9
	"Minnesota"	"27"	"2013"	"2013"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	97	5420380	1.8
	"Minnesota"	"27"	"2013"	"2013"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	26	5420380	0.5
	"Minnesota"	"27"	"2013"	"2013"	"All other drug-induced causes"	"D9"	6303	5420380	116.3
	"Minnesota"	"27"	"2013"	"2013"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	359	5420380	6.6
	"Minnesota"	"27"	"2013"	"2013"	"All other alcohol-induced causes"	"A9"	1020	5420380	18.8
	"Minnesota"	"27"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O9"	40846	5420380	753.6
	"Minnesota"	"27"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	430	5457173	7.9
	"Minnesota"	"27"	"2014"	"2014"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	97	5457173	1.8
	"Minnesota"	"27"	"2014"	"2014"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	24	5457173	0.4
	"Minnesota"	"27"	"2014"	"2014"	"All other drug-induced causes"	"D9"	6806	5457173	124.7
	"Minnesota"	"27"	"2014"	"2014"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	354	5457173	6.5
	"Minnesota"	"27"	"2014"	"2014"	"All other alcohol-induced causes"	"A9"	1134	5457173	20.8
	"Minnesota"	"27"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O9"	41296	5457173	756.7
	"Minnesota"	"27"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	491	5489594	8.9
	"Minnesota"	"27"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	102	5489594	1.9
	"Minnesota"	"27"	"2015"	"2015"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	29	5489594	0.5
	"Minnesota"	"27"	"2015"	"2015"	"All other drug-induced causes"	"D9"	7003	5489594	127.6
	"Minnesota"	"27"	"2015"	"2015"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	434	5489594	7.9
	"Minnesota"	"27"	"2015"	"2015"	"All other alcohol-induced causes"	"A9"	1201	5489594	21.9
	"Minnesota"	"27"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O9"	42637	5489594	776.7
	"Minnesota"	"27"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	607	5519952	11.0
	"Minnesota"	"27"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	84	5519952	1.5
	"Minnesota"	"27"	"2016"	"2016"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	31	5519952	0.6
	"Minnesota"	"27"	"2016"	"2016"	"All other drug-induced causes"	"D9"	7430	5519952	134.6
	"Minnesota"	"27"	"2016"	"2016"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	411	5519952	7.4
	"Minnesota"	"27"	"2016"	"2016"	"All other alcohol-induced causes"	"A9"	1292	5519952	23.4
	"Minnesota"	"27"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O9"	42903	5519952	777.2
	"Minnesota"	"27"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	647	5576606	11.6
	"Minnesota"	"27"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	95	5576606	1.7
	"Minnesota"	"27"	"2017"	"2017"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	37	5576606	0.7
	"Minnesota"	"27"	"2017"	"2017"	"All other drug-induced causes"	"D9"	7983	5576606	143.2
	"Minnesota"	"27"	"2017"	"2017"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	394	5576606	7.1
	"Minnesota"	"27"	"2017"	"2017"	"All other alcohol-induced causes"	"A9"	1328	5576606	23.8
	"Minnesota"	"27"	"2017"	"2017"	"All other non-drug and non-alcohol causes"	"O9"	44209	5576606	792.8
	"Minnesota"	"27"	"2018"	"2018"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	591	5611179	10.5
	"Minnesota"	"27"	"2018"	"2018"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	77	5611179	1.4
	"Minnesota"	"27"	"2018"	"2018"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	26	5611179	0.5
	"Minnesota"	"27"	"2018"	"2018"	"All other drug-induced causes"	"D9"	8231	5611179	146.7
	"Minnesota"	"27"	"2018"	"2018"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	374	5611179	6.7
	"Minnesota"	"27"	"2018"	"2018"	"All other alcohol-induced causes"	"A9"	1429	5611179	25.5
	"Minnesota"	"27"	"2018"	"2018"	"All other non-drug and non-alcohol causes"	"O9"	44525	5611179	793.5
	"Mississippi"	"28"	"1999"	"1999"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	87	2828408	3.1
	"Mississippi"	"28"	"1999"	"1999"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	21	2828408	0.7
	"Mississippi"	"28"	"1999"	"1999"	"All other drug-induced causes"	"D9"	78	2828408	2.8
	"Mississippi"	"28"	"1999"	"1999"	"All other alcohol-induced causes"	"A9"	338	2828408	12.0
	"Mississippi"	"28"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O9"	28167	2828408	995.9
	"Mississippi"	"28"	"2000"	"2000"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	93	2844658	3.3
	"Mississippi"	"28"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	25	2844658	0.9
	"Mississippi"	"28"	"2000"	"2000"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	13	2844658	Unreliable
	"Mississippi"	"28"	"2000"	"2000"	"All other drug-induced causes"	"D9"	105	2844658	3.7
	"Mississippi"	"28"	"2000"	"2000"	"All other alcohol-induced causes"	"A9"	344	2844658	12.1
	"Mississippi"	"28"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O9"	28637	2844658	1006.7
	"Mississippi"	"28"	"2001"	"2001"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	124	2852994	4.3
	"Mississippi"	"28"	"2001"	"2001"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	30	2852994	1.1
	"Mississippi"	"28"	"2001"	"2001"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	27	2852994	0.9
	"Mississippi"	"28"	"2001"	"2001"	"All other drug-induced causes"	"D9"	96	2852994	3.4
	"Mississippi"	"28"	"2001"	"2001"	"All other alcohol-induced causes"	"A9"	342	2852994	12.0
	"Mississippi"	"28"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O9"	28233	2852994	989.6
	"Mississippi"	"28"	"2002"	"2002"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	140	2858681	4.9
	"Mississippi"	"28"	"2002"	"2002"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	33	2858681	1.2
	"Mississippi"	"28"	"2002"	"2002"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	25	2858681	0.9
	"Mississippi"	"28"	"2002"	"2002"	"All other drug-induced causes"	"D9"	148	2858681	5.2
	"Mississippi"	"28"	"2002"	"2002"	"All other alcohol-induced causes"	"A9"	347	2858681	12.1
	"Mississippi"	"28"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O9"	28832	2858681	1008.6
	"Mississippi"	"28"	"2003"	"2003"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	185	2868312	6.4
	"Mississippi"	"28"	"2003"	"2003"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	24	2868312	0.8
	"Mississippi"	"28"	"2003"	"2003"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	17	2868312	Unreliable
	"Mississippi"	"28"	"2003"	"2003"	"All other drug-induced causes"	"D9"	131	2868312	4.6
	"Mississippi"	"28"	"2003"	"2003"	"All other alcohol-induced causes"	"A9"	324	2868312	11.3
	"Mississippi"	"28"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O9"	28479	2868312	992.9
	"Mississippi"	"28"	"2004"	"2004"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	192	2889010	6.6
	"Mississippi"	"28"	"2004"	"2004"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	27	2889010	0.9
	"Mississippi"	"28"	"2004"	"2004"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	25	2889010	0.9
	"Mississippi"	"28"	"2004"	"2004"	"All other drug-induced causes"	"D9"	180	2889010	6.2
	"Mississippi"	"28"	"2004"	"2004"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	14	2889010	Unreliable
	"Mississippi"	"28"	"2004"	"2004"	"All other alcohol-induced causes"	"A9"	373	2889010	12.9
	"Mississippi"	"28"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O9"	27843	2889010	963.8
	"Mississippi"	"28"	"2005"	"2005"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	207	2905943	7.1
	"Mississippi"	"28"	"2005"	"2005"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	27	2905943	0.9
	"Mississippi"	"28"	"2005"	"2005"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	33	2905943	1.1
	"Mississippi"	"28"	"2005"	"2005"	"All other drug-induced causes"	"D9"	168	2905943	5.8
	"Mississippi"	"28"	"2005"	"2005"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	18	2905943	Unreliable
	"Mississippi"	"28"	"2005"	"2005"	"All other alcohol-induced causes"	"A9"	354	2905943	12.2
	"Mississippi"	"28"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O9"	29178	2905943	1004.1
	"Mississippi"	"28"	"2006"	"2006"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	276	2904978	9.5
	"Mississippi"	"28"	"2006"	"2006"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	32	2904978	1.1
	"Mississippi"	"28"	"2006"	"2006"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	45	2904978	1.5
	"Mississippi"	"28"	"2006"	"2006"	"All other drug-induced causes"	"D9"	219	2904978	7.5
	"Mississippi"	"28"	"2006"	"2006"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	18	2904978	Unreliable
	"Mississippi"	"28"	"2006"	"2006"	"All other alcohol-induced causes"	"A9"	366	2904978	12.6
	"Mississippi"	"28"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O9"	28540	2904978	982.5
	"Mississippi"	"28"	"2007"	"2007"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	271	2928350	9.3
	"Mississippi"	"28"	"2007"	"2007"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	32	2928350	1.1
	"Mississippi"	"28"	"2007"	"2007"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	31	2928350	1.1
	"Mississippi"	"28"	"2007"	"2007"	"All other drug-induced causes"	"D9"	195	2928350	6.7
	"Mississippi"	"28"	"2007"	"2007"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	63	2928350	2.2
	"Mississippi"	"28"	"2007"	"2007"	"All other alcohol-induced causes"	"A9"	331	2928350	11.3
	"Mississippi"	"28"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O9"	28227	2928350	963.9
	"Mississippi"	"28"	"2008"	"2008"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	252	2947806	8.5
	"Mississippi"	"28"	"2008"	"2008"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	30	2947806	1.0
	"Mississippi"	"28"	"2008"	"2008"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	37	2947806	1.3
	"Mississippi"	"28"	"2008"	"2008"	"All other drug-induced causes"	"D9"	197	2947806	6.7
	"Mississippi"	"28"	"2008"	"2008"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	72	2947806	2.4
	"Mississippi"	"28"	"2008"	"2008"	"All other alcohol-induced causes"	"A9"	336	2947806	11.4
	"Mississippi"	"28"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O9"	28967	2947806	982.7
	"Mississippi"	"28"	"2009"	"2009"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	281	2958774	9.5
	"Mississippi"	"28"	"2009"	"2009"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	27	2958774	0.9
	"Mississippi"	"28"	"2009"	"2009"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	33	2958774	1.1
	"Mississippi"	"28"	"2009"	"2009"	"All other drug-induced causes"	"D9"	228	2958774	7.7
	"Mississippi"	"28"	"2009"	"2009"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	49	2958774	1.7
	"Mississippi"	"28"	"2009"	"2009"	"All other alcohol-induced causes"	"A9"	331	2958774	11.2
	"Mississippi"	"28"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O9"	28249	2958774	954.8
	"Mississippi"	"28"	"2010"	"2010"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	281	2967297	9.5
	"Mississippi"	"28"	"2010"	"2010"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	43	2967297	1.4
	"Mississippi"	"28"	"2010"	"2010"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	33	2967297	1.1
	"Mississippi"	"28"	"2010"	"2010"	"All other drug-induced causes"	"D9"	227	2967297	7.7
	"Mississippi"	"28"	"2010"	"2010"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	50	2967297	1.7
	"Mississippi"	"28"	"2010"	"2010"	"All other alcohol-induced causes"	"A9"	349	2967297	11.8
	"Mississippi"	"28"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O9"	28952	2967297	975.7
	"Mississippi"	"28"	"2011"	"2011"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	294	2978512	9.9
	"Mississippi"	"28"	"2011"	"2011"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	36	2978512	1.2
	"Mississippi"	"28"	"2011"	"2011"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	19	2978512	Unreliable
	"Mississippi"	"28"	"2011"	"2011"	"All other drug-induced causes"	"D9"	222	2978512	7.5
	"Mississippi"	"28"	"2011"	"2011"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	56	2978512	1.9
	"Mississippi"	"28"	"2011"	"2011"	"All other alcohol-induced causes"	"A9"	332	2978512	11.1
	"Mississippi"	"28"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O9"	29262	2978512	982.4
	"Mississippi"	"28"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	293	2984926	9.8
	"Mississippi"	"28"	"2012"	"2012"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	31	2984926	1.0
	"Mississippi"	"28"	"2012"	"2012"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	20	2984926	0.7
	"Mississippi"	"28"	"2012"	"2012"	"All other drug-induced causes"	"D9"	1349	2984926	45.2
	"Mississippi"	"28"	"2012"	"2012"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	60	2984926	2.0
	"Mississippi"	"28"	"2012"	"2012"	"All other alcohol-induced causes"	"A9"	337	2984926	11.3
	"Mississippi"	"28"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O9"	29527	2984926	989.2
	"Mississippi"	"28"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	298	2991207	10.0
	"Mississippi"	"28"	"2013"	"2013"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	29	2991207	1.0
	"Mississippi"	"28"	"2013"	"2013"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	19	2991207	Unreliable
	"Mississippi"	"28"	"2013"	"2013"	"All other drug-induced causes"	"D9"	1347	2991207	45.0
	"Mississippi"	"28"	"2013"	"2013"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	54	2991207	1.8
	"Mississippi"	"28"	"2013"	"2013"	"All other alcohol-induced causes"	"A9"	344	2991207	11.5
	"Mississippi"	"28"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O9"	30681	2991207	1025.7
	"Mississippi"	"28"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	322	2994079	10.8
	"Mississippi"	"28"	"2014"	"2014"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	29	2994079	1.0
	"Mississippi"	"28"	"2014"	"2014"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	14	2994079	Unreliable
	"Mississippi"	"28"	"2014"	"2014"	"All other drug-induced causes"	"D9"	1312	2994079	43.8
	"Mississippi"	"28"	"2014"	"2014"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	59	2994079	2.0
	"Mississippi"	"28"	"2014"	"2014"	"All other alcohol-induced causes"	"A9"	369	2994079	12.3
	"Mississippi"	"28"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O9"	30532	2994079	1019.7
	"Mississippi"	"28"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	327	2992333	10.9
	"Mississippi"	"28"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	42	2992333	1.4
	"Mississippi"	"28"	"2015"	"2015"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	17	2992333	Unreliable
	"Mississippi"	"28"	"2015"	"2015"	"All other drug-induced causes"	"D9"	1332	2992333	44.5
	"Mississippi"	"28"	"2015"	"2015"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	52	2992333	1.7
	"Mississippi"	"28"	"2015"	"2015"	"All other alcohol-induced causes"	"A9"	370	2992333	12.4
	"Mississippi"	"28"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O9"	31759	2992333	1061.3
	"Mississippi"	"28"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	326	2988726	10.9
	"Mississippi"	"28"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	37	2988726	1.2
	"Mississippi"	"28"	"2016"	"2016"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	19	2988726	Unreliable
	"Mississippi"	"28"	"2016"	"2016"	"All other drug-induced causes"	"D9"	1302	2988726	43.6
	"Mississippi"	"28"	"2016"	"2016"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	53	2988726	1.8
	"Mississippi"	"28"	"2016"	"2016"	"All other alcohol-induced causes"	"A9"	343	2988726	11.5
	"Mississippi"	"28"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O9"	31702	2988726	1060.7
	"Mississippi"	"28"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	324	2984100	10.9
	"Mississippi"	"28"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	40	2984100	1.3
	"Mississippi"	"28"	"2017"	"2017"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	19	2984100	Unreliable
	"Mississippi"	"28"	"2017"	"2017"	"All other drug-induced causes"	"D9"	1424	2984100	47.7
	"Mississippi"	"28"	"2017"	"2017"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	49	2984100	1.6
	"Mississippi"	"28"	"2017"	"2017"	"All other alcohol-induced causes"	"A9"	410	2984100	13.7
	"Mississippi"	"28"	"2017"	"2017"	"All other non-drug and non-alcohol causes"	"O9"	32245	2984100	1080.6
	"Mississippi"	"28"	"2018"	"2018"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	296	2986530	9.9
	"Mississippi"	"28"	"2018"	"2018"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	16	2986530	Unreliable
	"Mississippi"	"28"	"2018"	"2018"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	16	2986530	Unreliable
	"Mississippi"	"28"	"2018"	"2018"	"All other drug-induced causes"	"D9"	2101	2986530	70.3
	"Mississippi"	"28"	"2018"	"2018"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	48	2986530	1.6
	"Mississippi"	"28"	"2018"	"2018"	"All other alcohol-induced causes"	"A9"	373	2986530	12.5
	"Mississippi"	"28"	"2018"	"2018"	"All other non-drug and non-alcohol causes"	"O9"	32270	2986530	1080.5
	"Missouri"	"29"	"1999"	"1999"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	205	5561948	3.7
	"Missouri"	"29"	"1999"	"1999"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	84	5561948	1.5
	"Missouri"	"29"	"1999"	"1999"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	29	5561948	0.5
	"Missouri"	"29"	"1999"	"1999"	"All other drug-induced causes"	"D9"	338	5561948	6.1
	"Missouri"	"29"	"1999"	"1999"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	31	5561948	0.6
	"Missouri"	"29"	"1999"	"1999"	"All other alcohol-induced causes"	"A9"	751	5561948	13.5
	"Missouri"	"29"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O9"	55808	5561948	1003.4
	"Missouri"	"29"	"2000"	"2000"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	246	5595211	4.4
	"Missouri"	"29"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	82	5595211	1.5
	"Missouri"	"29"	"2000"	"2000"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	25	5595211	0.4
	"Missouri"	"29"	"2000"	"2000"	"All other drug-induced causes"	"D9"	515	5595211	9.2
	"Missouri"	"29"	"2000"	"2000"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	28	5595211	0.5
	"Missouri"	"29"	"2000"	"2000"	"All other alcohol-induced causes"	"A9"	717	5595211	12.8
	"Missouri"	"29"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O9"	54754	5595211	978.6
	"Missouri"	"29"	"2001"	"2001"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	267	5641142	4.7
	"Missouri"	"29"	"2001"	"2001"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	94	5641142	1.7
	"Missouri"	"29"	"2001"	"2001"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	41	5641142	0.7
	"Missouri"	"29"	"2001"	"2001"	"All other drug-induced causes"	"D9"	491	5641142	8.7
	"Missouri"	"29"	"2001"	"2001"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	34	5641142	0.6
	"Missouri"	"29"	"2001"	"2001"	"All other alcohol-induced causes"	"A9"	963	5641142	17.1
	"Missouri"	"29"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O9"	54876	5641142	972.8
	"Missouri"	"29"	"2002"	"2002"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	368	5674825	6.5
	"Missouri"	"29"	"2002"	"2002"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	74	5674825	1.3
	"Missouri"	"29"	"2002"	"2002"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	38	5674825	0.7
	"Missouri"	"29"	"2002"	"2002"	"All other drug-induced causes"	"D9"	505	5674825	8.9
	"Missouri"	"29"	"2002"	"2002"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	30	5674825	0.5
	"Missouri"	"29"	"2002"	"2002"	"All other alcohol-induced causes"	"A9"	905	5674825	15.9
	"Missouri"	"29"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O9"	55833	5674825	983.9
	"Missouri"	"29"	"2003"	"2003"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	426	5709403	7.5
	"Missouri"	"29"	"2003"	"2003"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	94	5709403	1.6
	"Missouri"	"29"	"2003"	"2003"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	52	5709403	0.9
	"Missouri"	"29"	"2003"	"2003"	"All other drug-induced causes"	"D9"	565	5709403	9.9
	"Missouri"	"29"	"2003"	"2003"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	43	5709403	0.8
	"Missouri"	"29"	"2003"	"2003"	"All other alcohol-induced causes"	"A9"	819	5709403	14.3
	"Missouri"	"29"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O9"	55467	5709403	971.5
	"Missouri"	"29"	"2004"	"2004"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	469	5747741	8.2
	"Missouri"	"29"	"2004"	"2004"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	98	5747741	1.7
	"Missouri"	"29"	"2004"	"2004"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	31	5747741	0.5
	"Missouri"	"29"	"2004"	"2004"	"All other drug-induced causes"	"D9"	540	5747741	9.4
	"Missouri"	"29"	"2004"	"2004"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	37	5747741	0.6
